91.06035,91.01418,73.66418,22.366972,85.24624
183.40625,183.42223,164.81818,21.957447,177.21556
333.6767,312.056,281.50375,22.431192,309.07883
438.03732,410.16,365.74637,22.91262,404.64792
539.5933,520.05786,467.38058,22.43158,509.0106
686.9084,655.4148,580.0276,22.7191,640.7836
831.11664,842.7955,687.56714,22.04386,787.1597
928.0813,937.7059,784.1694,21.85,883.31885
1075.0828,1051.9586,902.0932,21.990385,1009.7116
