77.0,93.4,64.833336,24.866667,78.41111
168.93333,175.6923,173.75,26.033333,172.79187
292.85715,261.58334,238.54546,61.333332,264.32864
379.6154,377.84616,330.5,78.629036,362.65384
447.81818,433.125,413.36365,106.97143,431.43564
521.3333,551.58826,542.0,111.53968,538.3072
669.9091,640.3333,613.8182,108.375,641.3535
765.8571,776.1429,767.7273,86.26471,769.9091
815.75,894.44446,787.7857,81.55385,832.6601
