95.23529,115.0,101.05,22.163265,103.76176
283.21738,261.89474,290.41177,21.073172,278.50797
441.63635,477.22223,448.9,21.686274,455.91953
662.6875,653.6923,607.68,21.717392,641.3533
854.7222,813.2308,778.4375,22.056604,815.46356
984.5,981.9545,932.4375,22.26,966.29736
1071.0667,1135.2941,1059.0,21.541666,1088.4536
1322.6,1252.3846,1152.1111,21.857143,1242.3652
1396.25,1485.1111,1259.2424,22.58,1380.2012
