NaN,NaN,99.34,NaN,NaN
NaN,NaN,264.83,NaN,NaN
NaN,NaN,438.45,NaN,NaN
NaN,NaN,609.54,NaN,NaN
NaN,NaN,786.81,NaN,NaN
NaN,NaN,964.69,NaN,NaN
NaN,NaN,1099.69,NaN,NaN
NaN,NaN,1238.23,NaN,NaN
NaN,NaN,1352.19,NaN,NaN
